movie_id,title,original_title,release_year,genres,vote_average,vote_count,log_vote_count,popularity,release_date,production_budget,domestic_gross,worldwide_gross,roi,release_month
,#1 Cheerleader Camp,,,,,,,3.277,,,,,,
tt5255986,#66,#66,2015.0,action,5.3,18.0,2.9444389791664403,,2015-07-01,,,,,7.0
tt7853996,#ALLMYMOVIES,#ALLMYMOVIES,2015.0,documentary,8.3,21.0,3.091042453358316,,2015-07-01,,,,,7.0
tt9844890,#AbroHilo,#AbroHilo,2019.0,documentary,6.6,8.0,2.1972245773362196,,2019-07-01,,,,,7.0
tt6170868,#BKKY,#BKKY,2016.0,drama,7.4,23.0,3.1780538303479458,,2016-07-01,,,,,7.0
tt5074174,#BeRobin the Movie,#BeRobin the Movie,2015.0,documentary,9.0,31.0,3.4657359027997265,,2015-07-01,,,,,7.0
tt4353986,#Beings,#Beings,2015.0,thriller,5.3,18.0,2.9444389791664403,,2015-07-01,,,,,7.0
tt6856592,#Captured,#Captured,2017.0,thriller,2.8,212.0,5.3612921657094255,,2017-07-01,,,,,7.0
tt5803530,#DigitalLivesMatter,#DigitalLivesMatter,2016.0,comedy,6.2,19.0,2.995732273553991,,2016-07-01,,,,,7.0
tt4902162,#Disneyland60,#Disneyland60,2015.0,documentary,8.8,5.0,1.791759469228055,,2015-07-01,,,,,7.0
tt5460468,#Enough,#Enough,2015.0,drama,2.4,7.0,2.0794415416798357,,2015-07-01,,,,,7.0
tt4375578,#Ewankosau saranghaeyo,#Ewankosau saranghaeyo,2015.0,drama,7.3,6.0,1.9459101490553132,,2015-07-01,,,,,7.0
tt8372826,#Female Pleasure,#Female Pleasure,2018.0,documentary,7.6,274.0,5.616771097666572,,2018-07-01,,,,,7.0
tt5233106,#FollowFriday,#FollowFriday,2016.0,thriller,2.8,186.0,5.231108616854587,,2016-07-01,,,,,7.0
tt7272948,#Followme,#Followme,2019.0,"horror,thriller",4.7,88.0,4.48863636973214,,2019-07-01,,,,,7.0
tt5610972,#Hommes: True Story of the Thieves' World,#Hommes: True Story of the Thieves' World,2015.0,documentary,8.5,6.0,1.9459101490553132,,2015-07-01,,,,,7.0
tt3526286,#Horror,#Horror,2015.0,"crime,drama,horror",3.0,3092.0,8.03689677268507,6.099,2015-07-01,1500000.0,0.0,0.0,-1.0,7.0
tt2538204,#Lucky Number,#Lucky Number,2015.0,comedy,5.1,425.0,6.054439346269371,,2015-07-01,,,,,7.0
tt10284716,#Malam Jumat: The Movie,#Malam Jumat: The Movie,2019.0,horror,5.7,11.0,2.4849066497880004,,2019-07-01,,,,,7.0
tt3950838,#O2LForever,#O2LForever,2015.0,"biography,documentary,music",9.2,66.0,4.204692619390966,,2015-07-01,,,,,7.0
tt5797822,#OntheShouldersofGiants,#EradosGigantes,2017.0,documentary,6.8,13.0,2.639057329615259,,2017-07-01,,,,,7.0
tt9742906,#Powerplant,#Powerplant,2019.0,documentary,8.6,10.0,2.3978952727983707,,2019-07-01,,,,,7.0
tt6119504,#REALITYHIGH,#REALITYHIGH,2017.0,"comedy,drama,romance",5.2,4430.0,8.39638057119949,,2017-07-01,,,,,7.0
tt5465684,#Resistayol,#direnayol,2016.0,documentary,7.8,18.0,2.9444389791664403,,2016-07-01,,,,,7.0
tt5646082,#Roxy,#Roxy,2018.0,"comedy,romance",5.8,128.0,4.859812404361672,,2018-07-01,,,,,7.0
tt6475636,#Rucker50,#Rucker50,2016.0,documentary,5.4,33.0,3.5263605246161616,,2016-07-01,,,,,7.0
tt5531032,#Screamers,#Screamers,2016.0,"horror,mystery",4.6,730.0,6.594413459749778,,2016-07-01,,,,,7.0
tt5335198,#Selfieparty,#Selfieparty,2016.0,"action,comedy,thriller",5.3,250.0,5.5254529391317835,,2016-07-01,,,,,7.0
tt6712730,#Single,#Single,2017.0,documentary,6.6,5.0,1.791759469228055,,2017-07-01,,,,,7.0
tt5654204,#Slaughterhouse,#Slaughterhouse,2017.0,"action,horror",7.5,24.0,3.2188758248682006,,2017-07-01,,,,,7.0
tt6565196,#SodaCirque,#SodaCirque,2017.0,documentary,7.2,8.0,2.1972245773362196,,2017-07-01,,,,,7.0
tt6212476,#Sohavégetnemérös,#Sohavégetnemérös,2016.0,"comedy,music",5.9,501.0,6.218600119691729,,2016-07-01,,,,,7.0
tt6540984,#SquadGoals,#SquadGoals,2018.0,"drama,thriller",4.0,329.0,5.799092654460526,3.766,2018-07-01,,,,,7.0
tt2916468,#Starvecrow,#Starvecrow,2017.0,"drama,thriller",5.3,12.0,2.5649493574615367,,2017-07-01,,,,,7.0
tt7737176,#TAKEMEANYWHERE,#TAKEMEANYWHERE,2018.0,"adventure,documentary",7.8,44.0,3.8066624897703196,,2018-07-01,,,,,7.0
tt8076266,#TemanTapiMenikah,#TemanTapiMenikah,2018.0,"biography,drama",7.1,338.0,5.82600010738045,,2018-07-01,,,,,7.0
tt4062604,#Thosegirls,#garotas: O Filme,2015.0,"comedy,drama",4.9,28.0,3.367295829986474,,2015-07-01,,,,,7.0
tt5589314,#Twerkumentary,#Twerkumentary,2016.0,documentary,7.7,7.0,2.0794415416798357,,2016-07-01,,,,,7.0
tt6082646,#Uploading_Holocaust,#Uploading_Holocaust,2016.0,"documentary,history",7.4,18.0,2.9444389791664403,,2016-07-01,,,,,7.0
tt5293858,#Walang Forever,#Walang Forever,2015.0,"comedy,romance",7.1,160.0,5.081404364984463,,2015-07-01,,,,,7.0
tt5612148,#WszystkoGra,#WszystkoGra,2016.0,"comedy,musical",4.1,109.0,4.700480365792417,,2016-07-01,,,,,7.0
tt4990654,#artoffline,#artoffline,2015.0,documentary,8.6,7.0,2.0794415416798357,,2015-07-01,,,,,7.0
tt7230318,#babynymph,#babynymph,2016.0,"drama,thriller",8.4,10.0,2.3978952727983707,,2016-07-01,,,,,7.0
tt4004608,$elfie Shootout,$elfie Shootout,2016.0,comedy,3.5,101.0,4.624972813284271,,2016-07-01,,,,,7.0
tt4397606,$kumbagz,$kumbagz,2015.0,"crime,thriller",6.4,16.0,2.833213344056216,,2015-07-01,,,,,7.0
tt7288662,& Jara Hatke,& Jara Hatke,2016.0,"drama,family,romance",6.5,13.0,2.639057329615259,,2016-07-01,,,,,7.0
tt2385126,'76,'76,2016.0,"drama,romance",7.3,39.0,3.6888794541139363,,2016-07-01,,,,,7.0
tt4417402,'85: The Greatest Team in Pro Football History,'85: The Greatest Team in Pro Football History,2016.0,sport,6.8,54.0,4.007333185232471,,2016-07-01,,,,,7.0
tt7834022,'He's Watching','He's Watching',2018.0,thriller,5.4,113.0,4.736198448394496,,2018-07-01,,,,,7.0
tt6054510,'The Day of the Purple Sun': Part I,'The Day of the Purple Sun': Part I,2017.0,drama,8.1,12.0,2.5649493574615367,,2017-07-01,,,,,7.0
tt4152328,'n Man Soos My Pa,'n Man Soos My Pa,2015.0,drama,7.4,39.0,3.6888794541139363,,2015-07-01,,,,,7.0
tt4623202,'n Pawpaw Vir My Darling,'n Pawpaw Vir My Darling,2015.0,comedy,5.1,57.0,4.060443010546419,,2015-07-01,,,,,7.0
tt4872362,(313) Choices,(313) Choices,2015.0,drama,5.6,5.0,1.791759469228055,,2015-07-01,,,,,7.0
tt2630898,(Dis)Honesty: The Truth About Lies,(Dis)Honesty: The Truth About Lies,2015.0,"documentary,drama,news",7.5,1831.0,7.513163545234075,1.705,2015-07-01,,,,,7.0
tt7491128,(Girl)Friend,Ami-ami,2018.0,"comedy,romance",5.4,417.0,6.035481432524756,,2018-07-01,,,,,7.0
tt4938066,(IN) Diferentes,(IN) Diferentes,2016.0,comedy,6.2,6.0,1.9459101490553132,,2016-07-01,,,,,7.0
tt5525418,(Romance) in the Digital Age,Romance in the Digital Age,2017.0,"comedy,music",7.2,62.0,4.143134726391533,,2017-07-01,,,,,7.0
tt4370922,(T)ERROR,(T)ERROR,2015.0,documentary,6.6,710.0,6.566672429803241,1.723,2015-07-01,,,,,7.0
tt1331087,*69,*69,2016.0,"horror,mystery,thriller",3.7,22.0,3.1354942159291497,,2016-07-01,,,,,7.0
tt3116888,... Re: yakshaprashne,... Re: yakshaprashne,2016.0,comedy,6.4,19.0,2.995732273553991,,2016-07-01,,,,,7.0
tt6728418,...And Love,...And Love,2017.0,"drama,romance",6.4,8.0,2.1972245773362196,,2017-07-01,,,,,7.0
tt7333918,...And Suddenly the Dawn,...Y de Pronto el Amanecer,2017.0,drama,7.8,44.0,3.8066624897703196,,2017-07-01,,,,,7.0
tt5093770,...Where is she now?,...Where is she now?,2015.0,"documentary,mystery,thriller",7.8,8.0,2.1972245773362196,,2015-07-01,,,,,7.0
tt6783970,"0,03 Seconde","0,03 Seconde",2017.0,documentary,7.3,70.0,4.2626798770413155,,2017-07-01,,,,,7.0
tt4570696,0-41*,0-41*,2016.0,"comedy,drama",8.0,12.0,2.5649493574615367,,2016-07-01,,,,,7.0
tt10341248,0.0 Mhz,0.0 Mhz,2019.0,horror,5.1,8.0,2.1972245773362196,,2019-07-01,,,,,7.0
tt4782712,0.8 Amps of Happiness,"0,8 Ampère geluk",2015.0,documentary,5.2,6.0,1.9459101490553132,,2015-07-01,,,,,7.0
tt9046926,0000: A Shark Odyssey,0000: A Shark Odyssey,2018.0,"animation,comedy,musical",1.7,27.0,3.332204510175204,,2018-07-01,,,,,7.0
tt9811798,0009: The Sharks Make Contact,0009: The Sharks Make Contact,2019.0,"animation,comedy,musical",1.4,19.0,2.995732273553991,,2019-07-01,,,,,7.0
tt4602074,001 Trolling,Trolling,2017.0,comedy,4.4,268.0,5.594711379601839,,2017-07-01,,,,,7.0
tt3624344,03.ByPass,03.ByPass,2016.0,drama,7.1,38.0,3.6635616461296463,,2016-07-01,,,,,7.0
tt8101628,080817.mp4,080817.mp4,2017.0,horror,4.8,11.0,2.4849066497880004,,2017-07-01,,,,,7.0
tt1859618,1,1,2019.0,drama,9.2,13.0,2.639057329615259,6.013,2019-07-01,,,,,7.0
tt5137294,1 1/2 Hours,1 1/2 Hora,2017.0,"drama,thriller",5.5,11.0,2.4849066497880004,,2017-07-01,,,,,7.0
tt9025208,1 Angry Black Man,1 Angry Black Man,2018.0,drama,7.2,9.0,2.302585092994046,,2018-07-01,,,,,7.0
tt9104296,1 Billion Orgasms,1 Billion Orgasms,2018.0,documentary,8.0,16.0,2.833213344056216,,2018-07-01,,,,,7.0
tt4685428,1 Buck,1 Buck,2017.0,"drama,thriller",6.0,2292.0,7.737616282857904,2.917,2017-07-01,,,,,7.0
tt7856404,"1 Dead man, 6 Suspects, $65 Million","1 Dead man, 6 Suspects, $65 Million",2018.0,mystery,3.8,5.0,1.791759469228055,,2018-07-01,,,,,7.0
tt5775012,1 Kezban 1 Mahmut: Adana Yollarinda,1 Kezban 1 Mahmut: Adana Yollarinda,2016.0,comedy,6.1,661.0,6.495265555937008,,2016-07-01,,,,,7.0
tt2184233,1 Mile to You,1 Mile to You,2017.0,"drama,romance,sport",6.3,1865.0,7.531552381407289,,2017-07-01,,,,,7.0
tt4126694,1 Night,One Night,2016.0,"drama,romance",5.8,1719.0,7.450079569807499,5.409,2016-07-01,,,,,7.0
tt4152210,1 World 100 Lonely,1 World 100 Lonely,2015.0,"comedy,drama,romance",6.3,6.0,1.9459101490553132,,2015-07-01,,,,,7.0
tt6265750,1% - Den inre rösten,1% - Den inre rösten,2017.0,action,7.2,9.0,2.302585092994046,,2017-07-01,,,,,7.0
tt6955744,1+1=3 Ora Tinjon,1+1=3 Ora Tinjon,2015.0,drama,3.8,5.0,1.791759469228055,,2015-07-01,,,,,7.0
tt4418268,1.7 Alpha,1.7 Alpha,2015.0,"drama,sci-fi",6.3,27.0,3.332204510175204,,2015-07-01,,,,,7.0
tt3445702,1/1,1/1,2018.0,drama,7.0,1230.0,7.115582126184454,,2018-07-01,,,,,7.0
tt5282238,10,10,2015.0,thriller,4.7,7.0,2.0794415416798357,,2015-07-01,,,,,7.0
tt3592340,10 Billion - What's on your plate?,10 Milliarden,2015.0,documentary,7.5,205.0,5.327876168789581,,2015-07-01,,,,,7.0
tt1179933,10 Cloverfield Lane,10 Cloverfield Lane,2016.0,"drama,horror,mystery",7.2,260383.0,12.469912743496383,17.892,2016-07-01,5000000.0,72082999.0,108286422.0,20.6572844,7.0
tt8866064,10 Days Before the Wedding,10 Days Before the Wedding,2018.0,"comedy,drama,musical",9.5,354.0,5.872117789475416,,2018-07-01,,,,,7.0
tt3453052,10 Days in a Madhouse,10 Days in a Madhouse,2015.0,drama,6.7,1114.0,7.016609683894219,,2015-07-01,12000000.0,14616.0,14616.0,-0.998782,7.0
tt5128266,10 Endrathukulla,10 Endrathukulla,2015.0,action,5.2,945.0,6.852242569051878,,2015-07-01,,,,,7.0
tt2658544,10 Grams,10 Grams,2015.0,crime,4.5,82.0,4.418840607796598,,2015-07-01,,,,,7.0
tt6260318,10 Kalpanakal,10 Kalpanakal,2016.0,"crime,mystery,thriller",6.5,96.0,4.574710978503383,,2016-07-01,,,,,7.0
tt3473092,10 Seconds to Run,10 Seconds to Run,2016.0,"action,horror,thriller",4.8,13.0,2.639057329615259,,2016-07-01,,,,,7.0
tt6251504,10 Segundos para Vencer,10 Segundos para Vencer,2018.0,"drama,sport",6.8,114.0,4.74493212836325,,2018-07-01,,,,,7.0
tt5268896,10 años con Bebe,10 años con Bebe,2016.0,documentary,8.1,11.0,2.4849066497880004,,2016-07-01,,,,,7.0
tt4884914,"10,000 Miles","10,000 Miles",2016.0,drama,5.2,111.0,4.718498871295094,,2016-07-01,,,,,7.0
tt3397754,"10,000 Saints","10,000 Saints",2015.0,"comedy,drama,music",5.9,4938.0,8.504918160540624,6.474,2015-07-01,,,,,7.0
tt6235650,10/31,10/31,2017.0,horror,6.8,75.0,4.330733340286331,,2017-07-01,,,,,7.0
tt8458736,100,100,2019.0,action,7.7,77.0,4.356708826689592,,2019-07-01,,,,,7.0
tt6105714,100 Blocks,100 Blocks,2017.0,drama,8.5,11.0,2.4849066497880004,,2017-07-01,,,,,7.0
tt4459890,100 Bullets,Frank Phoenix,2016.0,"action,crime,drama",4.1,67.0,4.219507705176107,,2016-07-01,,,,,7.0
tt8156742,100 Days of Loneliness,100 días de soledad,2018.0,"documentary,drama",6.7,194.0,5.272999558563747,,2018-07-01,,,,,7.0
tt3995348,100 Days of Love,100 Days of Love,2015.0,"comedy,romance",6.6,1486.0,7.304515946460155,,2015-07-01,,,,,7.0
tt7742656,100 Days of Sunshine,100 Ngày Bên Em,2018.0,"comedy,drama,romance",7.5,26.0,3.295836866004329,,2018-07-01,,,,,7.0
tt6997814,100 Men,100 Men,2017.0,documentary,6.1,176.0,5.176149732573829,,2017-07-01,,,,,7.0
tt2990126,100 Streets,100 Streets,2016.0,drama,5.7,3338.0,8.113426639943654,7.317,2016-07-01,,,,,7.0
tt8129794,100 Things,100 Dinge,2018.0,comedy,6.4,985.0,6.893656354602635,,2018-07-01,,,,,7.0
tt5258106,100 Yards,100 Yards,2018.0,drama,5.3,46.0,3.8501476017100584,,2018-07-01,,,,,7.0
tt3359730,100 Years,100 Years,2016.0,documentary,8.5,33.0,3.5263605246161616,,2016-07-01,,,,,7.0
tt5832370,100 Years Later,100 Years Later,2016.0,documentary,5.0,5.0,1.791759469228055,,2016-07-01,,,,,7.0
tt5089786,100 metros,100 metros,2016.0,"biography,comedy,drama",7.5,3832.0,8.251403065380556,,2016-07-01,,,,,7.0
tt8385210,100 metu kartu,100 metu kartu,2018.0,documentary,8.7,130.0,4.875197323201151,,2018-07-01,,,,,7.0
tt4714454,100 tula para kay Stella,100 tula para kay Stella,2017.0,romance,6.7,287.0,5.662960480135946,,2017-07-01,,,,,7.0
tt7158998,100 år med Rosenborg,100 år med Rosenborg,2017.0,documentary,9.1,13.0,2.639057329615259,,2017-07-01,,,,,7.0
tt5803528,100% Coco,100% Coco,2017.0,drama,4.3,505.0,6.226536669287466,,2017-07-01,,,,,7.0
tt5892030,1000 Kilometer,1000 Kilometer,2016.0,documentary,6.7,19.0,2.995732273553991,,2016-07-01,,,,,7.0
tt4657400,10000 Years Later,Yi wan nian yi hou,2015.0,"animation,fantasy",4.7,173.0,5.159055299214529,,2015-07-01,,,,,7.0
tt3219396,101 Secrets,101 Secrets,2015.0,"adventure,drama,fantasy",6.2,6.0,1.9459101490553132,,2015-07-01,,,,,7.0
tt6580564,102 Not Out,102 Not Out,2018.0,"comedy,drama",7.5,4802.0,8.476996001664824,,2018-07-01,,,,,7.0
tt5760674,1040 Not So EZ,1040 Not So EZ,2017.0,drama,9.0,40.0,3.713572066704308,,2017-07-01,,,,,7.0
tt7290762,1048 lunes,1048 lunes,2017.0,documentary,5.4,10.0,2.3978952727983707,,2017-07-01,,,,,7.0
tt4818844,10: The Secret Mission,Ten: The Secret Mission,2017.0,action,6.1,19.0,2.995732273553991,,2017-07-01,,,,,7.0
tt6210996,10x10,10x10,2018.0,thriller,5.0,5194.0,8.555451903533328,13.334,2018-07-01,,,,,7.0
tt6474850,11,11,2017.0,"action,thriller",6.4,8.0,2.1972245773362196,,2017-07-01,,,,,7.0
tt2236358,11 Blocks,11 Blocks,2015.0,action,3.0,155.0,5.049856007249537,,2015-07-01,,,,,7.0
tt9279362,11 Days,11 Days,2018.0,drama,8.8,650.0,6.478509642208569,,2018-07-01,,,,,7.0
tt3865478,11 Minutes,11 minut,2015.0,"drama,thriller",5.7,1493.0,7.309212365692763,,2015-07-01,,,,,7.0
tt9228588,11 ditey z Morshyna,11 ditey z Morshyna,2019.0,comedy,5.1,49.0,3.912023005428146,,2019-07-01,,,,,7.0
tt5579668,11-12-13 Rak Kan Ja Tai,11-12-13 Rak Kan Ja Tai,2016.0,"comedy,horror",5.8,73.0,4.304065093204169,,2016-07-01,,,,,7.0
tt7208366,11/8/16,11/8/16,2017.0,documentary,5.4,235.0,5.4638318050256105,,2017-07-01,,,,,7.0
tt6151732,116 Cameras,116 Cameras,2017.0,documentary,7.4,54.0,4.007333185232471,,2017-07-01,,,,,7.0
tt8660422,118,118,2019.0,"action,thriller",6.9,318.0,5.765191102784844,,2019-07-01,,,,,7.0
tt3894528,11:11,11:11,2015.0,"drama,music,sci-fi",6.3,6.0,1.9459101490553132,,2015-07-01,,,,,7.0
tt4250438,11:55,11:55,2016.0,"crime,drama",4.8,418.0,6.037870919922137,,2016-07-01,,,,,7.0
tt5431322,11th-A,11th-A,2016.0,biography,7.8,6.0,1.9459101490553132,,2016-07-01,,,,,7.0
tt7608274,12,12,2017.0,"drama,romance",7.4,20.0,3.044522437723423,,2017-07-01,,,,,7.0
tt5662288,12 Chairs,12 kedziu,2016.0,"adventure,comedy",4.4,389.0,5.966146739123692,,2016-07-01,,,,,7.0
tt5232486,12 Chòm Sao: Ve Duong Cho Yêu Chay,12 Chòm Sao: Ve Duong Cho Yêu Chay,2015.0,"comedy,drama,romance",7.0,25.0,3.258096538021482,,2015-07-01,,,,,7.0
tt6777114,12 Days,12 jours,2017.0,documentary,7.1,336.0,5.820082930352362,,2017-07-01,,,,,7.0
tt4577332,12 Deep Red Nights,12 Deep Red Nights,2015.0,"crime,horror,mystery",5.0,8.0,2.1972245773362196,,2015-07-01,,,,,7.0
tt5143226,12 Feet Deep,12 Feet Deep,2017.0,"horror,thriller",5.6,10731.0,9.280985211545515,9.742,2017-07-01,,,,,7.0
tt4409852,12 Golden Ducks,12 gam ngap,2015.0,comedy,4.8,248.0,5.517452896464707,,2015-07-01,,,,,7.0
tt4379826,12 Months in 1 Day,Een dag in 't jaar,2015.0,drama,6.6,24.0,3.2188758248682006,,2015-07-01,,,,,7.0
tt5544754,12 Pound Balls,12 Pound Balls,2017.0,comedy,4.1,133.0,4.897839799950911,,2017-07-01,,,,,7.0
tt3396208,12 Round Gun,12 Round Gun,2017.0,"drama,sport",4.8,166.0,5.117993812416755,,2017-07-01,,,,,7.0
tt3517850,12 Rounds,12 Rounds,2017.0,"action,drama,romance",8.1,11.0,2.4849066497880004,,2017-07-01,20000000.0,12234694.0,17306648.0,-0.1346676,7.0
tt3957956,12 Rounds 3: Lockdown,12 Rounds 3: Lockdown,2015.0,"action,crime,thriller",5.3,3319.0,8.107720061910534,6.925,2015-07-01,,,,,7.0
tt1413492,12 Strong,12 Strong,2018.0,"action,drama,history",6.6,50155.0,10.82289342731043,13.183,2018-07-01,35000000.0,45819713.0,71118378.0,1.0319536571428571,7.0
tt9315000,12 Suicidal Teens,Jûni-nin no shinitai kodomo-tachi,2019.0,"mystery,thriller",6.5,61.0,4.127134385045092,,2019-07-01,,,,,7.0
tt5042486,12 mesyatsev. Novaya skazka,12 mesyatsev. Novaya skazka,2015.0,"adventure,family,fantasy",4.9,32.0,3.4965075614664802,,2015-07-01,,,,,7.0
tt7891828,12-12-1950,12-12-1950,2017.0,comedy,6.4,7.0,2.0794415416798357,,2017-07-01,,,,,7.0
tt7867670,122,122,2019.0,"horror,thriller",7.7,1184.0,7.077498053569231,,2019-07-01,,,,,7.0
tt7602562,1234,1234,2016.0,drama,6.3,6.0,1.9459101490553132,,2016-07-01,,,,,7.0
tt7013488,127 B,127 B,2017.0,"comedy,horror",7.0,21.0,3.091042453358316,,2017-07-01,,,,,7.0
tt7144986,12:06 Rumah Kucing,12:06 Rumah Kucing,2017.0,horror,2.5,12.0,2.5649493574615367,,2017-07-01,,,,,7.0
tt6848930,12th and Clairmount,12th and Clairmount,2017.0,documentary,8.3,16.0,2.833213344056216,,2017-07-01,,,,,7.0
tt4392454,13 Cameras,Slumlord,2015.0,"crime,drama,horror",5.1,3833.0,8.251663923605589,,2015-07-01,,,,,7.0
tt5193216,13 Chambers,13 Chambers,2017.0,"drama,fantasy,horror",7.2,6.0,1.9459101490553132,,2017-07-01,,,,,7.0
tt5134866,13 Days,13 Days,2016.0,mystery,5.6,12.0,2.5649493574615367,,2016-07-01,,,,,7.0
tt6677630,13 Dolls in Darkness,13 Dolls in Darkness,2017.0,horror,7.9,19.0,2.995732273553991,,2017-07-01,,,,,7.0
tt4172430,13 Hours,13 Hours,2016.0,"action,drama,history",7.3,103625.0,11.548543542571974,,2016-07-01,,,,,7.0
tt7626918,13 Mysteries,13 Mysteries,2017.0,mystery,8.6,8.0,2.1972245773362196,,2017-07-01,,,,,7.0
tt4488632,13 Shades of Romanian,13 Shades of Romanian,2016.0,"documentary,drama",8.1,134.0,4.90527477843843,,2016-07-01,,,,,7.0
tt3338668,13 Steps,13 Steps,2016.0,"drama,thriller",6.1,7.0,2.0794415416798357,,2016-07-01,,,,,7.0
tt5824684,13 Summers Underwater,13 Summers Underwater,2017.0,drama,5.2,5.0,1.791759469228055,,2017-07-01,,,,,7.0
tt5628432,13 Times Evil,13 Times Evil,2016.0,documentary,3.3,29.0,3.4011973816621555,,2016-07-01,,,,,7.0
tt4666242,13 Weird Stories,13 Histórias Estranhas,2015.0,"comedy,fantasy,horror",5.9,27.0,3.332204510175204,,2015-07-01,,,,,7.0
tt8690956,13: The Haunted,13: The Haunted,2018.0,horror,5.6,34.0,3.5553480614894135,,2018-07-01,,,,,7.0
tt5895028,13th,13th,2016.0,"crime,documentary,history",8.2,19507.0,9.878579916829944,5.746,2016-07-01,,,,,7.0
tt8431692,14 Apples,Shisi ke ping guo,2018.0,documentary,5.8,24.0,3.2188758248682006,,2018-07-01,,,,,7.0
tt7476438,14 Cameras,14 Cameras,2018.0,"crime,drama,horror",4.5,1646.0,7.4067107301776405,6.153,2018-07-01,,,,,7.0
tt5626716,14 Minutes from Earth,14 Minutes from Earth,2016.0,documentary,5.6,97.0,4.584967478670572,,2016-07-01,,,,,7.0
tt5538068,14 That Night,14 no yoru,2016.0,drama,6.5,12.0,2.5649493574615367,,2016-07-01,,,,,7.0
tt8297402,14 käänet,14 käänet,2017.0,documentary,6.4,5.0,1.791759469228055,,2017-07-01,,,,,7.0
tt4427076,14+,14+,2015.0,"drama,romance",7.1,1183.0,7.076653815443951,4.598,2015-07-01,,,,,7.0
tt4029928,1400,1400,2015.0,"drama,music,romance",3.7,6.0,1.9459101490553132,,2015-07-01,,,,,7.0
tt8318556,141 A.D. Mission in Dacia,141 A.D. Mission in Dacia,2018.0,"history,mystery,thriller",7.1,49.0,3.912023005428146,,2018-07-01,,,,,7.0
tt5273834,144,144,2015.0,comedy,5.0,107.0,4.68213122712422,,2015-07-01,,,,,7.0
tt9817300,15 August,15 August,2019.0,drama,6.1,102.0,4.634728988229636,,2019-07-01,,,,,7.0
tt10081172,15 Lakh Kado Aauga,15 Lakh Kado Aauga,2019.0,comedy,6.2,6.0,1.9459101490553132,,2019-07-01,,,,,7.0
tt5476912,15 Minutes - The Dvor Massacre,Massakren i Dvor,2015.0,documentary,7.5,20.0,3.044522437723423,,2015-07-01,,,,,7.0
tt8060774,15 Minutes of War,L'intervention,2019.0,"action,drama,war",5.8,230.0,5.442417710521793,,2019-07-01,,,,,7.0
tt6039872,15 Septembers Later,15 Septembers Later,2016.0,documentary,8.0,106.0,4.672828834461906,,2016-07-01,,,,,7.0
tt8414126,15+ Coming of Age,15+ Coming of Age,2017.0,comedy,6.6,35.0,3.58351893845611,,2017-07-01,,,,,7.0
tt5247544,150 Milligrams,La fille de Brest,2016.0,"biography,drama",6.6,863.0,6.761572768804055,,2016-07-01,,,,,7.0
tt5163040,1533 Km. to Home,1533 km. hasta casa. Los héroes de Miramar,2015.0,"documentary,war",7.0,14.0,2.70805020110221,,2015-07-01,,,,,7.0
tt8806874,16 Sunrises,16 levers de soleil,2018.0,documentary,6.7,32.0,3.4965075614664802,,2018-07-01,,,,,7.0
tt4357012,16 Years till Summer,16 Years till Summer,2015.0,"biography,crime,documentary",6.3,15.0,2.772588722239781,,2015-07-01,,,,,7.0
tt5038216,16 and Missing,16 and Missing,2015.0,thriller,4.9,305.0,5.723585101952381,,2015-07-01,,,,,7.0
tt4359764,16/03,16/03,2017.0,"action,drama,history",7.7,40.0,3.713572066704308,,2017-07-01,,,,,7.0
tt6885668,17,17,2017.0,documentary,7.5,6.0,1.9459101490553132,,2017-07-01,,,,,7.0
tt10011226,17 Blocks,17 Blocks,2019.0,documentary,8.5,6.0,1.9459101490553132,,2019-07-01,,,,,7.0
tt6892088,18 Hours,18 Hours,2017.0,"drama,thriller",7.8,10.0,2.3978952727983707,,2017-07-01,,,,,7.0
tt7510790,1804: The Hidden History of Haiti,1804: The Hidden History of Haiti,2017.0,documentary,7.1,74.0,4.31748811353631,,2017-07-01,,,,,7.0
tt5605786,184,184,2016.0,documentary,8.6,5.0,1.791759469228055,,2016-07-01,,,,,7.0
tt5698568,1898. Los últimos de Filipinas,1898. Los últimos de Filipinas,2016.0,"drama,history,war",6.5,2082.0,7.641564441260972,,2016-07-01,,,,,7.0
tt6170048,18th Annual Animation Show of Shows,18th Annual Animation Show of Shows,2016.0,animation,6.8,6.0,1.9459101490553132,,2016-07-01,,,,,7.0
tt9420024,1906,1906,2019.0,drama,6.9,51.0,3.9512437185814275,,2019-07-01,,,,,7.0
tt3781762,1915,1915,2015.0,drama,4.8,4435.0,8.397508348470257,,2015-07-01,,,,,7.0
tt6489962,1917 - Der wahre Oktober,1917 - Der wahre Oktober,2017.0,"animation,biography,documentary",7.4,21.0,3.091042453358316,,2017-07-01,,,,,7.0
tt5638500,1920 London,1920 London,2016.0,"horror,mystery",4.1,1323.0,7.188412736496954,,2016-07-01,,,,,7.0
tt6958030,1921,1921,2018.0,"horror,mystery,romance",4.3,748.0,6.618738983517219,,2018-07-01,,,,,7.0
tt6214928,1922,1922,2017.0,"crime,drama,horror",6.3,37075.0,10.520725138995724,9.467,2017-07-01,,,,,7.0
tt7741294,1937: Das Ende der Unschuld,1937: Das Ende der Unschuld,2017.0,documentary,7.3,6.0,1.9459101490553132,,2017-07-01,,,,,7.0
tt8892188,1938 - Diversi,1938 - Diversi,2018.0,documentary,6.7,21.0,3.091042453358316,,2018-07-01,,,,,7.0
